video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count,category_name
pytEW-BsFcI,My Triangular Love Story | Ep 3| Unseen Village Love | 4K | Sri | Creative Thinks,"This Is  My Triangular Love Story Series ❤️
And Its a Pure and Feel good Village Love stroy  😘
This Is Episode 3
Written & Direction : శ్రీ (Suresh) 
Cinematography : Sri, Mounika Eppala 
Music: Gummadi Vani
Editing : Sri, Mounika Eppala 
Poster design : Ram 
Subtitles : Ayyan reddy 

Contact 👇
Email: Creativethinks007@gmail.com
లేదా Chat in 👇
Facebook Page https://www.facebook.com/Creativethinksofficial
Follow Me on Insta  https://www.instagram.com/creative_thinks_sri/
Mana  Twitter https://twitter.com/CreativeThinkss
మన channel page https://www.instagram.com/creative_thinks_offical/

LICENSE CERTIFICATE: Envato Elements Item
=================================================
This license certificate documents a license to use the item listed below
on a non-exclusive, commercial, worldwide and revokable basis, for
one Single Use for this Registered Project.

Item Title:                      They Were the Ones
Item URL:                        https://elements.envato.com/they-were-the-ones-8BLCU2H
Item ID:                         8BLCU2H
Author Username:                 Crypt-of-Insomnia
Licensee:                        Creative Thinks
Registered Project Name:         Creative Thinks 
License Date:                    July 27th, 2024
Item License Code:               RYNJ4K26M9

Subscribe to our 2nd channel👇https://www.youtube.com/c/CreativeThinksAtoZ
మన 3rd channel https://www.youtube.com/c/CreativeThinksAdventure



మీ మద్దతు వుంటే నేను మరెన్నో మంచి వీడియోలను చేయగలను 🤗🥰

మీ అభిమానానికి నా  హృదయపూర్వక ధన్యవాదాలు 😍😊🙏

Copyright © 2014-2024. Creative Thinks. All Rights Reserved.",2024-07-28T11:31:46Z,UC6RpJsr061UxFL8bvI9YW4A,Creative Thinks,24,"['Telugu', 'village', 'village comedy', 'village culture', 'village show', 'the village', 'comedy', 'creative thinks', 'funny', '#village', 'short films', 'village girl', 'village people', 'funny videos', 'my village', 'village nature', 'telugu short films', 'village fun', 'telugu funny videos', 'telugu comedy videos', 'creative thinks new', 'creative thinks latest', 'telugu comedy', 'chinni', 'Childhood', 'sri', 'Amazing', 'love', 'fail', 'village love', 'MTLS', 'feel']",PT30M13S,hd,true,886414,35243,0,0,2654,Entertainment
a9s-tSzpSOk,Who Knows me Better | Ft. Sisters 👯‍♀️ | Ishaani Krishna.,#whoknowsmebetter #ishaanikrishna #sisters,2024-07-28T06:01:19Z,UCDIuIf4lKDneweAYP1ZhDiQ,Ishaani Krishna,22,[],PT28M50S,hd,true,1271326,31472,0,0,1560,People & Blogs
uWvUv2eYM8s,"Dhee Celebrity Special-2 Latest Promo| 7th & 8th August 2024 | Sekhar Master, Hansika, Ganesh Master","#dheecelebrityspeciallatestpromo #dhee #dhee18 #etvdhee #etvcelebrityspecial2 #telugudanceshow #telugushow #etvtelugu #etvwin #danceshow #ultimatedance #realityshow #nandu #shekharmaster #hansikamotwani #hyperaadi  

To watch your ETV all channel’s programmes any where any time Download ETV Win App for both Android & IOS: https://f66tr.app.goo.gl/apps

►Visit Website : http://etv.co.in

► Like us on Facebook : https://www.facebook.com/etvwin
► Follow us on Instagram : https://www.instagram.com/etvwin/
► Follow us on Twitter : https://twitter.com/etvwin 
► Visit Website : https://www.etvwin.com/
► Pin us on Pinterest: https://in.pinterest.com/etv_win/

ETV Telugu(Youtube) - http://bit.ly/2QR0yu9  
ETV Jabardasth(Youtube) - http://bit.ly/35xdqtu
ETV Dhee(Youtube) - http://bit.ly/2Ok8zWF
ETV Plus India(Youtube) - http://bit.ly/2OlEAOg
ETV Abhiruchi(Youtube) - http://bit.ly/2OkEtTb
ETV Life(Youtube) - http://bit.ly/2OiKAY6
ETV Telangana(Youtube) - http://bit.ly/33nRaAK
ETV Andhra Pradesh(Youtube) - http://bit.ly/2OKARZz
ETV Annadata(Youtube) - https://bit.ly/3BeZXXS

ETV Telugu Facebook - http://bit.ly/2L2GYYh
ETV Plus India Facebook - http://bit.ly/2DudC0t
ETV Abhiruchi Facebook - http://bit.ly/2OSrIhv
ETV Life Facebook - http://bit.ly/34tiqzk
ETV Telangana Facebook - http://bit.ly/37GkVQF
ETV Andhra Pradesh Facebook - https://www.facebook.com/ETVAndhraPradesh/
ETV Annadata Facebook - https://bit.ly/3kGnkEb",2024-08-02T06:21:09Z,UCoY_p16GEbOQPgES1-wXpYg,ETV Dhee,24,"['etv dhee 18', 'Dhee Celebrity Special 2', 'dhee 18 etv', 'dhee show', 'dhee 18 dance show', 'etv shows', 'dhee latest promo', 'etv telugu', 'etv win', 'mallemala tv', 'dhee new season', 'dhee ultimate dance show', 'ultimate dance show', 'reality dance show', 'reality show', 'dhee new promo', 'Dhee Celebrity Special 2 promo', 'Dhee Celebrity Special 2 latest promo', 'dhee promo', 'Dhee 18', 'Sekhar Master', 'anchor nandu', 'Hansika', 'Hansika Motwani', 'Ganesh Master']",PT4M10S,hd,false,649971,15901,0,0,186,Entertainment
HtvTScWsnrs,Ghum Hai Kisikey Pyaar Mein Promo: Savi Ko Sai Ki Custody Ko Lekar Hua Ashika Ke Behaviour Par Shaq,"Ghum Hai Kisikey Pyaar Mein Today Episode Promo: Savi Ko Sai Ki Custody Ko Lekar Hua Ashika Ke Behaviour Par Shaq
Kindly Watch Ghum Hain Kisi Ke Pyar Mein Full Episode On Star Plus #GhumHainKisikeyPyaarMeiin #starplus #hotstar 

Star Plus Serial Ghum Hain Kisikey Pyaar Meiin/GHKKPM Cast: Bhavika Sharma as Savi, Hitesh Bharadwaj as Rajat Thakkar, Amayra Khurana as Saisha Thakkar, Manasi Salvi as Dr. Isha Bhosale, Indraneel Bhattacharya as Shantanu Bhosale, Pallavi Pradhan as Bhagyashree Thakkar

► http://bit.do/DESIFEEDVIDEO - Subscribe DESIFEED Video - Your Trusted & Favourite Entertainment News Channel!
► Follow #DESIFEEDVideo on Social Media With #DFV #DESIFEED 

DESIFEED Video Social Media Links
► https://www.facebook.com/DESIFEEDVIDEO
► https://twitter.com//DESIFEED_VIDEO
► https://www.instagram.com/DESIFEEDVIDEO

Watch Ghum Hain Kisikey Pyaar Mein Promo 30 July 2024 Full Episode On Star Plus And Before TV On Hotstar App.",2024-07-30T03:27:42Z,UCToZTtSLYLyRV5xwUcAa9Kg,DESIFEED Video,24,"['ghum hai kisike pyaar mein 1st August 2024 episode', 'ghkkpm full episode today', 'ghum hai kisikey pyaar meiin', 'ghum hai kisikey pyaar meiin today full episode', 'ghum hai kisikey pyaar meiin full episode today', 'ghum hai kisikey pyaar meiin new promo', 'ghum hai kisikey pyaar meiin serial', 'ghum hai kisikey pyaar meiin episode', 'ghum hai kisikey pyaar meiin upcoming twist', 'ghkkpm new promo', 'ghkkpm today episode', 'ghkkpm upcoming twist', 'ghkkpm full episode today 1 August 2024', 'Promo', 'New', 'Today']",PT1M,hd,false,1086565,7606,0,0,23,Entertainment
ttu23HvHK9Y,কী হলো গোপাল কে? | Gopal Bhar (Bengali) | Double Gopal,"Click here to Subscribe to SONY AATH Channel: https://www.youtube.com/channel/UCBz9qbqujcjIavFmBJW2oZw?sub_confirmation=1

The Maharaja is looking for Gopal as he has not arrived yet and everyone starts speculating that he would be feeling lazy. One of them informs everyone that Gopal is not well.

Show Name: Gopal Bhar - গোপাল ভর
Directed By : Sourav Mondal , Hansa Mondal
Written By : Hansa Mondal
Original language :  Bengali

#gopalbharfunnyclips #sonyaath #doublegopalbhar 

 About the show
-----------------------------
Gopal Bhar was a legendary court jester in medieval Bengal. He was in the court of Raja Krishnachandra, the famous king of Nadia in the 18th century AD. Such was the genius of Gopal that the King considered him a Navaratna of his court. His statue can still be seen in the palace of Raja Krishnachandra. Stories about his exploits are narrated in Bengal to this day and are immortalized in countless short stories. The stories are short, beautiful, humorous, and have a specific social message. Gopal Bhar is famous for stories of his wisdom, in which he outwits other fellow courtiers.

Click to watch all the episodes of Gopal Bhar -
https://www.youtube.com/playlist?list=PL5O3zv2ZcASiQyY9AxATv-tpWK_kH1kmF

কী হলো গোপাল কে? | Gopal Bhar (Bengali) | Double Gopal",2024-08-01T08:30:24Z,UCBz9qbqujcjIavFmBJW2oZw,Sony AATH,24,"['aath sunday shows', 'animated comedy serial', 'gopal bhar classic episodes', 'gopal bhar latest episode', 'gopal bhar episodes', 'gopal bhar on AATH', 'aath bangla', 'animated show', 'best of gopal bhar', 'gopal bhar comedy scenes', 'sony aath', 'Gopal bhar bengali', 'bangla show', 'raja krishna chandra', 'animation', 'bengali channel', 'bengali animated serial', 'gopal bhar funny clips', 'bangla', 'sunday funday', 'funny episode', 'gopal bhar funny videos', 'gopal bhar', 'double gopal', 'Gopal bhar full ep 713- 714']",PT43M42S,hd,true,683405,8106,0,0,581,Entertainment
3PlDRKKA0n4,Mr.Bachchan Teaser | Ravi Teja | Bhagyashri | Harish Shankar | TG VishwaPrasad |People Media Factory,"Bachchan Saab's MASS MELA begins 💥💥💥

The explosive #MrBachchanTeaser out now!

#MrBachchan GRAND RELEASE WORLDWIDE ON AUGUST 15th.

#mrbachchan #raviteja #peoplemediafactory #massreunion #bhagyashriborse #harishshankar #tgvishwaprasad  

Cast and Crew details
Cast: Raviteja, Bhagyashri Borse, Jagapathi babu
Directed by: Harish Shankar.S
Director of Photography: Ayananka Bose
Music: Mickey J Meyer
Producer: T G Vishwa Prasad
Co-Producer: Vivek Kuchibotla
Creative producer - Krithi Prasad
Editor: Ujwal Kulkarni
Production Designer: Brahma kadali
Fight Masters: Ram Laxman, Pruthvi
Screenplay Writers: Ramesh Reddy, Sathish Vegesna, Praveen Varma, Dattatreya, tanvi Kesari
Executive Producers: KRK Raju, Rahul Venkat
Chief Co-Director: Bobby Bandiguptapu
PRO: Vamsi-Shekar
VFX & DI - Deccan Dreams
Marketing: First Show

--------------------------------------------------------------------

#PeopleMediaFactory is a film production company established by TG Vishwa Prasad. Many successful films are being made under this production banner and are currently very diligent with a line-up of movies.

--------------------------------------------------------------------

Watch More Videos On People Media Factory:
☛https://youtu.be/FTg9ezGgWnw?si=DjAnVH94tnhnoolv
☛https://youtu.be/QuLXIVIu6M0?si=OFUrIrINnwXt0lmV
☛https://youtu.be/xnubQ829q0c?si=HrAJBYFwdXenmw-m
☛https://youtu.be/dvGb468n2ck?si=Uw9ye-_kMMNXs_hE
☛https://youtu.be/15-wB7xVsGw?si=b4Q5j_baymE_1kH6
☛https://youtu.be/S-VogJ6GN54?si=oELsGtaSV8KIL77X
--------------------------------------------------------------------
Stay Connected with People Media Factory:

☛ Subscribe to Our YouTube Channel: https://youtube.com/@PeopleMediaFactory?si=kGbwH_TiWt7-Rk5G
☛ Follow us on Facebook: https://www.facebook.com/peoplemediafactory
☛ Follow us on Instagram: https://www.instagram.com/peoplemediafactory/
☛ Follow us on Twitter: https://twitter.com/peoplemediafcy
☛ Visit Our Website: https://peoplemediafactory.com/",2024-07-28T12:29:31Z,UCrzx3ZPXEZpzEGLF1gIuORQ,People Media Factory,24,"['People Media Factory', 'Mr.Bachchan Teaser', 'Mr.Bachchan Movie', 'Mr.Bachchan Movie Trailer', 'Ravi Teja Mr Bachchan Teaser', 'Mr Bachchan Trailer Telugu', 'Mr Bachchan Show Reel', 'Mr Bachchan Showreel', 'Mr Bachchan Trailer Ravi Teja', 'Mr Bachchan Songs', 'Mr.Bachchan Songs Telugu', 'Ravi Teja New Movie Trailer', 'harish shankar ravi teja movies', 'Mr Bachchan Teaser Telugu', 'mr.Bachchan', 'mr.bachchan teaser telugu', 'Bhagyashree Borse', 'Bhagyashri Borse Movies', 'mr bachchan ravi teja', 'Mr Bachchan Shorts']",PT1M39S,hd,true,3432412,106096,0,0,3606,Entertainment
gg_6XOI0tmo,"लोग अर्थी काँधे पर उठाते है,मै तेरा कफ़न काँधे पर लाया हु -Mammootty, Danny, Jaya -Dhartiputra Climax","लोग अर्थी काँधे पर उठाते है, मै तेरा कफ़न काँधे पर लाया हु - Mammootty, Danny, Jaya - Dhartiputra Climax

Film: Dhartiputra

#mammootty #rishikapoor #dannydenzongpa #dhartiputra #jayaprada #hindimovie #bollywoodmovies 

Enjoy Super Hit Movies Collection :- 
Jaya Jaanki Nayaka Khoonkhar - https://youtu.be/1lFk1LSsI_c 
Phir Hera Pheri  - https://youtu.be/1FT6VOrFMLo 
SHER KA SHIKAAR - https://youtu.be/FE435iFT6jw 
Haseena Parkar - https://youtu.be/tKqo-4qAeJA 

SUBSCRIBE for the best Bollywood videos, movies and scenes, all in ONE channel 
https://bit.ly/2BcfNFy

Watch Best Comedy Scenes From Bollywood Movies:  https://bit.ly/2Sov5ke 

For your favorite Bollywood Movies, Subscribe now: https://bit.ly/2HKEuP0

For your favorite Gujarati Movies, Subscribe now: https://bit.ly/2ShBC01

For Daily Bollywood news & gossips subscribe our channels
BTNews Hindi: https://bit.ly/2Tl2fhT 
Bollywood Times: https://bit.ly/2G2wTty

Download our App for latest news & gossips: https://bit.ly/2ldDN1B


Enjoy & stay connected with us! 
👉 Like us on Facebook: https://www.facebook.com/PenMovies
👉Follow us on Twitter: https://twitter.com/penmovies
👉 Follow us on Instagram: https://www.instagram.com/penmovies 👉 Log On To Our Official Website : https://penstudios.in/",2024-07-31T10:30:24Z,UCObyBrdrtQ20BU9PxHQDY9w,Pen Multiplex,24,"['dhartiputra movie', 'dhartiputra movie hindi', 'dhartiputra movie scene', 'dhartiputra hindi movie', 'dhartiputra mammootty dialogue', 'dhartiputra scene', 'dhartiputra rishi kapoor', 'dhartiputra jayaprada movie', 'dhartiputra 1993 movie', 'dhartiputra new hindi movie', 'dhartiputra', 'dhartiputra full movie', 'dhartiputra film', 'dhartiputra mammootty movie', 'mammootty movies', 'mammootty hindi movie', 'rishi kapoor ki movie', 'danny denzongpa movies', 'jaya prada movie', 'new hindi movie', 'new bollywood movie']",PT7M33S,hd,false,184849,283,0,0,3,Entertainment
h6jUL9i3VPo,Singappenne - Promo | 01 Aug 2024  | Tamil Serial | Sun TV,"Watch the Latest Promo of popular Tamil Serial #Singappenne that airs on Sun TV.

Watch all your favourite serials exclusively ONLY on Sun NXT for FREE. *Free only for Indian Users.

Download here:
Android - http://bit.ly/SunNxtAdroid
iOS: India - http://bit.ly/sunNXT
Watch on the web - https://www.sunnxt.com/

Born into a humble & rustic background troubled by familial & financial concerns, Anandhi takes it upon herself to leave home & fearlessly pursue a better life for her family. Watch her bravely face the odds of life with unwavering spirit.

#SingappennePromo #SingappenneSerial #Singappenne #SunTVSerial #SunTV

Don't forget to SUBSCRIBE to the Sun TV YouTube 👉 http://bit.ly/suntvsubscribe

---------------------------------------------------------
Watch more:
Movie Clips on SUN NXT - https://bit.ly/3gc1dPI
Shows from Sun Music - http://bit.ly/2YS5eBi
Comedy Shows from AdithyaTV - http://bit.ly/2K6VaiZ
News from Sun News - http://bit.ly/2Yyvgsi
---------------------------------------------------------
SUN NXT: Watch the latest movies in DOLBY DIGITAL PLUS, 4000+ Movies in HD, 30+ Live TV Channels, TV Shows, TV Serials & Digital Exclusives on SUN NXT anywhere anytime.
---------------------------------------------------------
Follow us on Social Media for Latest Updates:
Facebook: https://www.facebook.com/SunTV
Twitter: https://twitter.com/SunTV
Instagram: https://www.instagram.com/suntv
---------------------------------------------------------
#SuntvSerial #TamilSerialPromo #SunTVshows #NewTamilSerials #SunTV #SunTVserials #SunTVProgram #SunNXT #LatestTamilSerials #SuntvSerialPromo #SuntvSerialEpisodes #SunTVpromos #TamilSerialPromos #TamilTVserials #TamilSerialEpisodes
---------------------------------------------------------",2024-07-31T16:21:02Z,UCBnxEdpoZwstJqC1yZpOjRA,Sun TV,24,"['Singappenne', 'Singappenne serial', 'Singappenne serial promo', 'Singappenne today', 'Singappenne promo today', 'serial', 'sun tv serial', 'Singappenne serial sun', 'Singappenne sun tv serial', 'Singappenne tamil serial today', 'Singappenne todays episode', 'Singappenne episode', 'Singappenne sun tv serial today', 'tamil serial']",PT56S,hd,false,794690,8729,0,0,916,Entertainment
hmT0x9v2U-0,ମାୟା ଓ ମମତା | Maya O Mamata | Full Episode 144 |  Odia Mega Serial on Sidharth TV @7PM,"ଦେଖନ୍ତୁ “ମାୟା ଓ ମମତା” ଆଜି ସନ୍ଧ୍ୟା ୭ଟାରେ ... ସିଦ୍ଧାର୍ଥ TVରେ... 
ଦୁଇ ମା'ଙ୍କ ଭିତରେ ଥିବା ଲକ୍ଷ୍ମଣରେଖାକୁ କଣ ପୋଛି ଦେଇ ପାରିବେ ପଲ୍ଲବୀ ଓ ଆଦର୍ଶ !  ଜଣେ ଜନ୍ମ ଦେଇଚି ଆଉ ଜଣେ ପାଳିଚି , କାହା କଥା ଶୁଣିବ ଆଦର୍ଶ ?? 
What a girl faces when she gets married and sees that she has to deal with two mother in in laws, who are tangentially different from each other. How does she manage the situation on a daily basis? Watch this powerful serial  MAYA O MAMATA @7PM - Only on Sidharth TV

SIDHARTH TV ଏବେ ସମସ୍ତ DTH ଏବଂ Cabel ରେ ଉପଲବ୍ଧ : 
DTH Details:
Dish TV -1311,Tata Play -1757, Airtel -600,
Sun Direct -657, D2H -1715.
Also watch other 3 channels of SIDHARTH on DTH :
Sidharth Bhakti : Dish -1395, Airtel -616, Sun Direct -491
                              Tata Play -1796, D2H -1395
Sidharth Gold : Dish TV -1333, Airtel-602
                            Sun Direct-658,D2H-1333
Jay Jagannath : Dish-1397,Sun Direct-490
                            Airtel - 615 , D2H-1397

SUBSCRIBE for Mega Serial, Reality Shows every day:  
YouTube : http://www.youtube.com/c/SidharthTV
Instagram : https://www.instagram.com/sidharthtvofficial/
Facebook : https://www.facebook.com/SidharthTVofficial/
Twitter : https://twitter.com/sidharth_tv

Subscribe our other Television Channels :
Sidharth Bhakti : https://bit.ly/3ybqxAJ
Sidharth Gold : https://bit.ly/3a1P4Ac 
Jay Jagannath : https://bit.ly/3aa1lTa

#mayaomamata #sidharthtv #namitaagrawal #sidharthtvserial #odiaserial #megaserial #odiamegaserial #newodiaserial",2024-07-31T13:50:50Z,UCbBWncD3X_dfXwxmj4KwJnA,Sidharrth TV,24,"['sidharth tv', 'sidharthtv', 'sidharth tv channel', 'sidharth odia tv channel', 'sidharthtv odia', 'siddharth tv', 'sidharth tv mega serial', 'sidharrth tv', 'Sunanyana New Mega Serial', 'Sunayana Serial', 'Sindura Nuhen Khela Ghara Mega Serial', 'Maya O Mamata Mega Serial', 'Kedara Gouri Mega Serial', 'namita agrawal', 'sitaram agrawal', 'Sidharth Tv New Serial', 'odia serial', 'odia mega serial', 'maya o mamata ep 144']",PT19M59S,hd,false,537988,10366,0,0,175,Entertainment
RcLE6bN9wog,Must watch *TEEJ* Special All green ethnic outfits from MEESHO 💚 | Tryon | Honest Review | gimaashi,"All green outfits meesho 👇🏻

♦️ Nyra cut suit

https://web.lehlah.club/s/b37vva

♦️ Suit set 

https://web.lehlah.club/s/1xwg2b

♦️ Embroidered green suit set

https://web.lehlah.club/s/2kao31

♦️Heavy Sharara set

https://web.lehlah.club/s/9qa7fh

♦️Sharara set

https://web.lehlah.club/s/ck6v0l

♦️sahubhagyavati saree

https://web.lehlah.club/s/mhgv8b

♦️Bandhani print saree

https://web.lehlah.club/s/9wwaop

♦️Lehriya saree

https://web.lehlah.club/s/bmf4dt

♦️ Bandhani long gown 

https://web.lehlah.club/s/iklt9k

———————————————————————————

*Camera & Equipments*

1. SONY Alpha ILCE-7C Full Frame Mirrorless Camera Body Featuring Eye AF and 4K movie recording  (Black)
https://www.wishlink.com/share/npc8s

2. SONY SEL50F14GM Standard Prime  Lens  (Black, 0 - 50 mm)
https://www.wishlink.com/share/bgeb3

3. SONY SEL85F18 Standard Prime  Lens  (Black, 85 mm)
https://www.wishlink.com/share/ckfxt

4. SONY SEL24F14GM SYX Standard Prime  Lens  (Black, 24 mm)
https://www.wishlink.com/share/wq5kn

5. dji Ronin RS2 Pro 3 Axis Gimbal for Camera  (4.5)
https://www.wishlink.com/share/5jem6

6. KODAK R7 20"" Ring Light With Remote, Mirror, Phone Holder, Adapter & Handle Ring Flash  (Black)
https://www.wishlink.com/share/jhzza

7. Prolite PL500R | Dual-Side Stick Lighting (CCT, HSI / RGB, 15 FX) & Reversible Barndoor 6000 lx Camera LED Light  (Batteries Included)
https://www.wishlink.com/share/ya27q

———————————————————————————

****************************************************

Thanks for watching 

Do like share & subscribe to my channel .
Many videos are on the way. Stay tuned.

I LOVE YOU ALL♥️ 
Keep supporting ✨


Love
Gimaashi


Follow me
▪️ INSTAGRAM 

https://instagram.com/gima_ashi?utm_medium=copy_link


▪️Snapchat 

https://www.snapchat.com/add/gima_ashi?share_id=MTQ2MTM0&locale=en_IN

For collab:
Mail : Garima@collabx.In",2024-07-31T05:34:11Z,UCFaYIUAQuVqWmOC8vPrX2Sg,Gima_ashi,22,[],PT28M2S,hd,false,229244,6733,0,0,630,People & Blogs
